lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg
0.999,999,True,0.19642857142857142,0.19642857142857142,0.010444647632539272,0.944,28,38.0,0.33999999999999997,True,0.25925925925925924,0.0,0.0,,,1,rider,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
0.999,999,True,0.19642857142857142,0.19642857142857142,0.010444647632539272,0.944,28,38.0,0.33999999999999997,True,0.25925925925925924,0.0,0.0,,,1,rider,0.1,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
,-1,True,,0.8035714285714286,0.0002385281550232321,,500,,,False,,,,,,1,rider,0.1,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,0.8157894736842105
0.995,995,True,0.5178571428571429,0.5178571428571429,0.004504754673689604,0.944,28,38.0,0.38199999999999995,True,0.6666666666666666,0.16666666666666666,0.0,,,1,rider,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
0.997,997,True,0.39285714285714285,0.39285714285714285,0.005943282041698694,0.944,28,38.0,0.38599999999999995,True,0.5555555555555556,0.0,0.0,,,1,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
0.994,994,True,0.5178571428571429,0.5178571428571429,0.004072858020663261,0.944,28,38.0,0.37800000000000006,True,0.6666666666666666,0.16666666666666666,0.0,,,1,rider,0.2,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
,-1,True,,0.8035714285714286,0.0002385281550232321,,500,,,False,,,,,,1,rider,0.2,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,0.8157894736842105
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
