lam,feasible,region_fnr,marked_area_fraction,n_test_images,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
0.991,True,0.23265005486099608,0.017869673669338226,182,0.07200000000000006,False,0.34156378600823045,0.08284023668639054,0.0,6,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,163
0.994,True,0.19548794956702267,0.019695576280355453,182,0.07599999999999996,False,0.294238683127572,0.06804733727810651,0.0,6,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,163
,True,0.660734149054505,0.0064032976515591145,250,,False,,,,6,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,163
0.999,True,0.03787580179753168,0.05714856833219528,208,0.05600000000000005,False,0.06422018348623854,0.005758157389635317,0.0,7,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,194
1.0,True,0.0,1.0,208,0.0,False,0.0,0.0,0.0,7,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.998,True,0.052792738048602544,0.04962586984038353,208,0.05599999999999994,False,0.08256880733944955,0.007677543186180422,0.0,7,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,194
,True,0.4905263157894737,0.014392215758562088,250,,False,,,,7,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,194
0.994,True,0.10190403006854841,0.03962478041648865,208,0.064,False,0.14154652686762778,0.013435700575815739,0.0,7,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.998,True,0.052792738048602544,0.04962586984038353,208,0.05599999999999994,False,0.08256880733944955,0.007677543186180422,0.0,7,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.994,True,0.10190403006854841,0.03962478041648865,208,0.064,False,0.14154652686762778,0.013435700575815739,0.0,7,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,194
,True,0.4905263157894737,0.014392215758562088,250,,False,,,,7,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,194
0.974,True,0.21123744074018694,0.029244249686598778,208,0.06399999999999995,False,0.29357798165137616,0.0345489443378119,0.0,7,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.983,True,0.18420452267648027,0.03198041394352913,208,0.06399999999999995,False,0.2437745740498034,0.030710172744721688,0.0,7,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.971,True,0.2187580985012293,0.02856495976448059,208,0.06400000000000006,False,0.30275229357798167,0.04030710172744722,0.0,7,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,194
,True,0.4905263157894737,0.014392215758562088,250,,False,,,,7,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,194
1.0,True,0.0,1.0,208,0.0,False,0.0,0.0,0.0,7,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,194
1.0,True,0.0,1.0,208,0.0,False,0.0,0.0,0.0,7,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,194
1.0,True,0.0,1.0,208,0.0,False,0.0,0.0,0.0,7,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,194
,True,0.6105263157894737,0.014392215758562088,250,,False,,,,7,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,194
0.998,True,0.09372147188599021,0.04962586984038353,208,0.05599999999999994,False,0.1127129750982962,0.02111324376199616,0.0,7,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.998,True,0.09372147188599021,0.04962586984038353,208,0.05599999999999994,False,0.1127129750982962,0.02111324376199616,0.0,7,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.998,True,0.09372147188599021,0.04962586984038353,208,0.05599999999999994,False,0.1127129750982962,0.02111324376199616,0.0,7,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,194
,True,0.6105263157894737,0.014392215758562088,250,,False,,,,7,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,194
0.988,True,0.21652151391174077,0.03436991572380066,208,0.06799999999999995,False,0.2699868938401048,0.0671785028790787,0.0,7,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.983,True,0.251066658937655,0.03198041394352913,208,0.06399999999999995,False,0.3119266055045872,0.07485604606525911,0.0,7,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,194
0.987,True,0.22290372545020226,0.03381003439426422,208,0.06799999999999995,False,0.2778505897771953,0.0690978886756238,0.0,7,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,194
,True,0.6105263157894737,0.014392215758562088,250,,False,,,,7,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,194
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,122
,True,0.6843501326259946,0.0017668743385002017,250,,False,,,,7,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,122
,True,0.6843501326259946,0.0017668743385002017,250,,False,,,,7,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,122
0.998,True,0.14180717501328188,0.014809627085924149,131,0.06399999999999995,False,0.19555555555555557,0.00819672131147541,0.0,7,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,122
0.999,True,0.10618376534407069,0.01828031986951828,131,0.052000000000000046,False,0.16444444444444445,0.00819672131147541,0.0,7,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,122
0.997,True,0.1696094617850343,0.013028930872678757,131,0.06799999999999995,False,0.23555555555555555,0.03278688524590164,0.0,7,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,122
,True,0.6843501326259946,0.0017668743385002017,250,,False,,,,7,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,122
,True,0.7559681697612732,0.0017668743385002017,250,,False,,,,7,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,131,0.0,False,0.0,0.0,0.0,7,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,122
,True,0.7559681697612732,0.0017668743385002017,250,,False,,,,7,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,122
0.999,True,0.1573288035120096,0.01828031986951828,131,0.052000000000000046,False,0.18222222222222223,0.04918032786885246,0.1,7,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,122
0.999,True,0.1573288035120096,0.01828031986951828,131,0.052000000000000046,False,0.18222222222222223,0.04918032786885246,0.1,7,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,122
0.999,True,0.1573288035120096,0.01828031986951828,131,0.052000000000000046,False,0.18222222222222223,0.04918032786885246,0.1,7,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,122
,True,0.7559681697612732,0.0017668743385002017,250,,False,,,,7,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,122
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,177
,True,0.5397923875432526,0.007487716618925333,250,,False,,,,7,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,177
0.998,True,0.08639452478738192,0.026330208405852318,168,0.055999999999999994,False,0.15418502202643172,0.01834862385321101,0.0,7,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.999,True,0.06677271141556855,0.031030822545289993,168,0.040000000000000036,False,0.12555066079295155,0.01529051987767584,0.0,7,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.998,True,0.08639452478738192,0.026330208405852318,168,0.055999999999999994,False,0.15418502202643172,0.01834862385321101,0.0,7,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,177
,True,0.5397923875432526,0.007487716618925333,250,,False,,,,7,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,177
0.99,True,0.17838698999413283,0.018173551186919212,168,0.03600000000000003,False,0.30837004405286345,0.05504587155963303,0.0,7,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.989,True,0.1938797148618577,0.017795836552977562,168,0.03600000000000003,False,0.32158590308370044,0.0581039755351682,0.0,7,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.99,True,0.17838698999413283,0.018173551186919212,168,0.03600000000000003,False,0.30837004405286345,0.05504587155963303,0.0,7,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,177
,True,0.5397923875432526,0.007487716618925333,250,,False,,,,7,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,177
,True,0.6389850057670127,0.007487716618925333,250,,False,,,,7,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.999,True,0.09418029060886204,0.031030822545289993,168,0.040000000000000036,False,0.16740088105726872,0.024464831804281346,0.0,7,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,177
1.0,True,0.0,1.0,168,0.0,False,0.0,0.0,0.0,7,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,177
,True,0.6389850057670127,0.007487716618925333,250,,False,,,,7,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,177
0.995,True,0.17275657543514686,0.02125127799808979,168,0.04799999999999999,False,0.2907488986784141,0.07339449541284404,0.011627906976744186,7,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.989,True,0.26938132964918676,0.017795836552977562,168,0.03600000000000003,False,0.3920704845814978,0.10703363914373089,0.011627906976744186,7,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,177
0.995,True,0.17275657543514686,0.02125127799808979,168,0.04799999999999999,False,0.2907488986784141,0.07339449541284404,0.011627906976744186,7,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,177
,True,0.6389850057670127,0.007487716618925333,250,,False,,,,7,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,177
0.999,True,0.038480999241308524,0.05661088228225708,194,0.096,False,0.057692307692307696,0.008968609865470852,0.0,8,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
1.0,True,0.0,1.0,194,0.0,False,0.0,0.0,0.0,8,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.999,True,0.038480999241308524,0.05661088228225708,194,0.096,False,0.057692307692307696,0.008968609865470852,0.0,8,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,208
,True,0.5059970014992504,0.014509235508739948,250,,False,,,,8,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,208
0.995,True,0.09103167737188356,0.040800947695970535,194,0.1,False,0.10989010989010989,0.01569506726457399,0.0,8,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.995,True,0.09103167737188356,0.040800947695970535,194,0.1,False,0.10989010989010989,0.01569506726457399,0.0,8,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.994,True,0.09367104354217756,0.03929905593395233,194,0.096,False,0.11401098901098901,0.017937219730941704,0.0,8,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,208
,True,0.5059970014992504,0.014509235508739948,250,,False,,,,8,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,208
0.97,True,0.22876844633591148,0.028134070336818695,194,0.10400000000000004,False,0.2857142857142857,0.0515695067264574,0.0,8,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.967,True,0.2430899567270095,0.027566296979784966,194,0.10799999999999998,False,0.2980769230769231,0.05605381165919283,0.0,8,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.97,True,0.22876844633591148,0.028134070336818695,194,0.10400000000000004,False,0.2857142857142857,0.0515695067264574,0.0,8,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,208
,True,0.5059970014992504,0.014509235508739948,250,,False,,,,8,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,208
1.0,True,0.0,1.0,194,0.0,False,0.0,0.0,0.0,8,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
1.0,True,0.0,1.0,194,0.0,False,0.0,0.0,0.0,8,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
1.0,True,0.0,1.0,194,0.0,False,0.0,0.0,0.0,8,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,208
,True,0.6101949025487257,0.014509235508739948,250,,False,,,,8,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,208
0.998,True,0.0897716544623761,0.04921463876962662,194,0.10400000000000001,False,0.10027472527472528,0.026905829596412557,0.0,8,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.995,True,0.158517832873503,0.040800947695970535,194,0.1,False,0.16758241758241757,0.04484304932735426,0.0,8,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.998,True,0.0897716544623761,0.04921463876962662,194,0.10400000000000001,False,0.10027472527472528,0.026905829596412557,0.0,8,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,208
,True,0.6101949025487257,0.014509235508739948,250,,False,,,,8,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,208
0.987,True,0.24023834365329208,0.03353624418377876,194,0.11200000000000002,False,0.2445054945054945,0.08968609865470852,0.0,8,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.967,True,0.34564674006002083,0.027566296979784966,194,0.10799999999999998,False,0.3873626373626374,0.14349775784753363,0.0,8,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
0.986,True,0.24604518000136552,0.03302225470542908,194,0.10800000000000001,False,0.25686813186813184,0.08968609865470852,0.0,8,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,208
,True,0.6101949025487257,0.014509235508739948,250,,False,,,,8,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,208
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,139
,True,0.6904024767801857,0.0014778441982343793,250,,False,,,,8,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,139
,True,0.6904024767801857,0.0014778441982343793,250,,False,,,,8,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,139
0.997,True,0.19693464430306534,0.011853001080453396,114,0.14799999999999996,True,0.2808988764044944,0.09482758620689655,0.0,8,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,139
0.998,True,0.15758627337574707,0.013476953841745853,114,0.12,False,0.2247191011235955,0.07758620689655173,0.0,8,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,139
0.997,True,0.19693464430306534,0.011853001080453396,114,0.14799999999999996,True,0.2808988764044944,0.09482758620689655,0.0,8,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,139
,True,0.6904024767801857,0.0014778441982343793,250,,False,,,,8,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,139
,True,0.7647058823529411,0.0014778441982343793,250,,False,,,,8,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,114,0.0,False,0.0,0.0,0.0,8,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,139
,True,0.7647058823529411,0.0014778441982343793,250,,False,,,,8,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,139
0.998,True,0.24497140286613972,0.013476953841745853,114,0.12,False,0.28651685393258425,0.13793103448275862,0.10344827586206896,8,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,139
0.998,True,0.24497140286613972,0.013476953841745853,114,0.12,False,0.28651685393258425,0.13793103448275862,0.10344827586206896,8,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,139
0.998,True,0.24497140286613972,0.013476953841745853,114,0.12,False,0.28651685393258425,0.13793103448275862,0.10344827586206896,8,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,139
,True,0.7647058823529411,0.0014778441982343793,250,,False,,,,8,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,139
1.0,True,0.0,1.0,161,0.0,False,0.0,0.0,0.0,8,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,184
1.0,True,0.0,1.0,161,0.0,False,0.0,0.0,0.0,8,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,184
1.0,True,0.0,1.0,161,0.0,False,0.0,0.0,0.0,8,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,184
,True,0.5415549597855228,0.005990949459373951,250,,False,,,,8,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,184
0.998,True,0.08813960366755397,0.02399672195315361,161,0.13999999999999999,False,0.14507772020725387,0.010869565217391304,0.0,8,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,184
0.999,True,0.069572611653357,0.02852502651512623,161,0.14,False,0.12176165803108809,0.007246376811594203,0.0,8,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,184
