condition,class_name,seed,pool,n_cal,n_pool,n_target_total,c_low,kappa,ratio,alpha,rho,raw_median,raw_max,weight_p_test,lam,feasible,region_fnr,marked_area_fraction,weight_sum,weight_ess,frac_at_floor,weight_median,weight_max
fog,bicycle,13,class,176,37,500,0.05,2.0,40.0,0.1,0.5,0.0007432153215631843,0.01687670685350895,0.18518516556225895,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,2.0,40.0,0.2,0.5,0.0007432153215631843,0.01687670685350895,0.18518516556225895,0.9999275564039924,True,0.04054054054054054,0.02357211336493492,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,5.0,100.0,0.05,0.5,0.0007432153215631843,0.01687670685350895,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,5.0,100.0,0.1,0.5,0.0007432153215631843,0.01687670685350895,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,5.0,100.0,0.2,0.5,0.0007432153215631843,0.01687670685350895,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,20.0,400.0,0.05,0.5,0.0007432153215631843,0.01687670685350895,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,20.0,400.0,0.1,0.5,0.0007432153215631843,0.01687670685350895,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,13,class,176,37,500,0.05,20.0,400.0,0.2,0.5,0.0007432153215631843,0.01687670685350895,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,2.0,40.0,0.05,0.5,1.508296190877445e-05,0.0015697288326919079,0.19047615587576805,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,2.0,40.0,0.1,0.5,1.508296190877445e-05,0.0015697288326919079,0.19047615587576805,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,2.0,40.0,0.2,0.5,1.508296190877445e-05,0.0015697288326919079,0.19047615587576805,0.9999822989104168,True,0.04054054054054054,0.03809325024485588,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,5.0,100.0,0.05,0.5,1.508296190877445e-05,0.0015697288326919079,0.3703703180425689,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,5.0,100.0,0.1,0.5,1.508296190877445e-05,0.0015697288326919079,0.3703703180425689,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,5.0,100.0,0.2,0.5,1.508296190877445e-05,0.0015697288326919079,0.3703703180425689,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,20.0,400.0,0.05,0.5,1.508296190877445e-05,0.0015697288326919079,0.7017543390003446,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,20.0,400.0,0.1,0.5,1.508296190877445e-05,0.0015697288326919079,0.7017543390003446,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,all,170,500,500,0.05,20.0,400.0,0.2,0.5,1.508296190877445e-05,0.0015697288326919079,0.7017543390003446,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,2.0,40.0,0.05,0.5,0.0005638349102810025,0.013159075751900673,0.19047615587576805,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,2.0,40.0,0.1,0.5,0.0005638349102810025,0.013159075751900673,0.19047615587576805,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,2.0,40.0,0.2,0.5,0.0005638349102810025,0.013159075751900673,0.19047615587576805,0.9999822989104168,True,0.04054054054054054,0.03809325024485588,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,5.0,100.0,0.05,0.5,0.0005638349102810025,0.013159075751900673,0.3703703180425689,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,5.0,100.0,0.1,0.5,0.0005638349102810025,0.013159075751900673,0.3703703180425689,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,5.0,100.0,0.2,0.5,0.0005638349102810025,0.013159075751900673,0.3703703180425689,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,20.0,400.0,0.05,0.5,0.0005638349102810025,0.013159075751900673,0.7017543390003446,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,20.0,400.0,0.1,0.5,0.0005638349102810025,0.013159075751900673,0.7017543390003446,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,14,class,170,37,500,0.05,20.0,400.0,0.2,0.5,0.0005638349102810025,0.013159075751900673,0.7017543390003446,1.0,False,0.0,1.0,8.500001907348633,170.0000715255803,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,2.0,40.0,0.05,0.5,1.1412366802687757e-05,0.0020610233768820763,0.19323667224312627,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,2.0,40.0,0.1,0.5,1.1412366802687757e-05,0.0020610233768820763,0.19323667224312627,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,2.0,40.0,0.2,0.5,1.1412366802687757e-05,0.0020610233768820763,0.19323667224312627,0.9999822989104168,True,0.04054054054054054,0.03809325024485588,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,5.0,100.0,0.05,0.5,1.1412366802687757e-05,0.0020610233768820763,0.37453177099361845,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,5.0,100.0,0.1,0.5,1.1412366802687757e-05,0.0020610233768820763,0.37453177099361845,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,5.0,100.0,0.2,0.5,1.1412366802687757e-05,0.0020610233768820763,0.37453177099361845,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,20.0,400.0,0.05,0.5,1.1412366802687757e-05,0.0020610233768820763,0.7054673151786052,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,20.0,400.0,0.1,0.5,1.1412366802687757e-05,0.0020610233768820763,0.7054673151786052,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,all,167,500,500,0.05,20.0,400.0,0.2,0.5,1.1412366802687757e-05,0.0020610233768820763,0.7054673151786052,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,2.0,40.0,0.05,0.5,0.0006357296369969845,0.017328957095742226,0.19323667224312627,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,2.0,40.0,0.1,0.5,0.0006357296369969845,0.017328957095742226,0.19323667224312627,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,2.0,40.0,0.2,0.5,0.0006357296369969845,0.017328957095742226,0.19323667224312627,0.9999822989104168,True,0.04054054054054054,0.03809325024485588,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,5.0,100.0,0.05,0.5,0.0006357296369969845,0.017328957095742226,0.37453177099361845,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,5.0,100.0,0.1,0.5,0.0006357296369969845,0.017328957095742226,0.37453177099361845,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,5.0,100.0,0.2,0.5,0.0006357296369969845,0.017328957095742226,0.37453177099361845,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,20.0,400.0,0.05,0.5,0.0006357296369969845,0.017328957095742226,0.7054673151786052,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,20.0,400.0,0.1,0.5,0.0006357296369969845,0.017328957095742226,0.7054673151786052,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,15,class,167,37,500,0.05,20.0,400.0,0.2,0.5,0.0006357296369969845,0.017328957095742226,0.7054673151786052,1.0,False,0.0,1.0,8.35000228881836,167.0000958442838,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,2.0,40.0,0.05,0.5,2.230986865470186e-05,0.001487560337409377,0.18867920454222384,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,2.0,40.0,0.1,0.5,2.230986865470186e-05,0.001487560337409377,0.18867920454222384,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,2.0,40.0,0.2,0.5,2.230986865470186e-05,0.001487560337409377,0.18867920454222384,0.9999571451479603,True,0.04054054054054054,0.028400985524058342,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,5.0,100.0,0.05,0.5,2.230986865470186e-05,0.001487560337409377,0.36764699695020614,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,5.0,100.0,0.1,0.5,2.230986865470186e-05,0.001487560337409377,0.36764699695020614,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,5.0,100.0,0.2,0.5,2.230986865470186e-05,0.001487560337409377,0.36764699695020614,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,20.0,400.0,0.05,0.5,2.230986865470186e-05,0.001487560337409377,0.6993006433366381,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,20.0,400.0,0.1,0.5,2.230986865470186e-05,0.001487560337409377,0.6993006433366381,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,all,172,500,500,0.05,20.0,400.0,0.2,0.5,2.230986865470186e-05,0.001487560337409377,0.6993006433366381,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,2.0,40.0,0.05,0.5,0.00036828318843618035,0.017084354534745216,0.18867920454222384,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,2.0,40.0,0.1,0.5,0.00036828318843618035,0.017084354534745216,0.18867920454222384,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,2.0,40.0,0.2,0.5,0.00036828318843618035,0.017084354534745216,0.18867920454222384,0.9999571451479603,True,0.04054054054054054,0.028400985524058342,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,5.0,100.0,0.05,0.5,0.00036828318843618035,0.017084354534745216,0.36764699695020614,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,5.0,100.0,0.1,0.5,0.00036828318843618035,0.017084354534745216,0.36764699695020614,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,5.0,100.0,0.2,0.5,0.00036828318843618035,0.017084354534745216,0.36764699695020614,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,20.0,400.0,0.05,0.5,0.00036828318843618035,0.017084354534745216,0.6993006433366381,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,20.0,400.0,0.1,0.5,0.00036828318843618035,0.017084354534745216,0.6993006433366381,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,16,class,172,37,500,0.05,20.0,400.0,0.2,0.5,0.00036828318843618035,0.017084354534745216,0.6993006433366381,1.0,False,0.0,1.0,8.60000228881836,172.00008869172214,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,2.0,40.0,0.05,0.5,2.5039724278030917e-05,0.001150390482507646,0.17241377325886015,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,2.0,40.0,0.1,0.5,2.5039724278030917e-05,0.001150390482507646,0.17241377325886015,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,2.0,40.0,0.2,0.5,2.5039724278030917e-05,0.001150390482507646,0.17241377325886015,0.9999058110403477,True,0.04054054054054054,0.02140217274427414,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,5.0,100.0,0.05,0.5,2.5039724278030917e-05,0.001150390482507646,0.3424657221067761,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,5.0,100.0,0.1,0.5,2.5039724278030917e-05,0.001150390482507646,0.3424657221067761,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,5.0,100.0,0.2,0.5,2.5039724278030917e-05,0.001150390482507646,0.3424657221067761,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,20.0,400.0,0.05,0.5,2.5039724278030917e-05,0.001150390482507646,0.675675645198503,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,20.0,400.0,0.1,0.5,2.5039724278030917e-05,0.001150390482507646,0.675675645198503,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,all,192,500,500,0.05,20.0,400.0,0.2,0.5,2.5039724278030917e-05,0.001150390482507646,0.675675645198503,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,2.0,40.0,0.05,0.5,0.0006621995125897229,0.01977483555674553,0.17241377325886015,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,2.0,40.0,0.1,0.5,0.0006621995125897229,0.01977483555674553,0.17241377325886015,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,2.0,40.0,0.2,0.5,0.0006621995125897229,0.01977483555674553,0.17241377325886015,0.9999058110403477,True,0.04054054054054054,0.02140217274427414,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,5.0,100.0,0.05,0.5,0.0006621995125897229,0.01977483555674553,0.3424657221067761,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,5.0,100.0,0.1,0.5,0.0006621995125897229,0.01977483555674553,0.3424657221067761,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,5.0,100.0,0.2,0.5,0.0006621995125897229,0.01977483555674553,0.3424657221067761,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,20.0,400.0,0.05,0.5,0.0006621995125897229,0.01977483555674553,0.675675645198503,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,20.0,400.0,0.1,0.5,0.0006621995125897229,0.01977483555674553,0.675675645198503,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,17,class,192,37,500,0.05,20.0,400.0,0.2,0.5,0.0006621995125897229,0.01977483555674553,0.675675645198503,1.0,False,0.0,1.0,9.600001335144043,192.00005769730114,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,2.0,40.0,0.05,0.5,1.4990821000537835e-05,0.001783740590326488,0.1913875458356833,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,2.0,40.0,0.1,0.5,1.4990821000537835e-05,0.001783740590326488,0.1913875458356833,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,2.0,40.0,0.2,0.5,1.4990821000537835e-05,0.001783740590326488,0.1913875458356833,0.9999856120142174,True,0.04054054054054054,0.04066396504640579,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,5.0,100.0,0.05,0.5,1.4990821000537835e-05,0.001783740590326488,0.3717471908088774,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,5.0,100.0,0.1,0.5,1.4990821000537835e-05,0.001783740590326488,0.3717471908088774,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,5.0,100.0,0.2,0.5,1.4990821000537835e-05,0.001783740590326488,0.3717471908088774,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,20.0,400.0,0.05,0.5,1.4990821000537835e-05,0.001783740590326488,0.7029876788633731,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,20.0,400.0,0.1,0.5,1.4990821000537835e-05,0.001783740590326488,0.7029876788633731,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
fog,bicycle,18,all,169,500,500,0.05,20.0,400.0,0.2,0.5,1.4990821000537835e-05,0.001783740590326488,0.7029876788633731,1.0,False,0.0,1.0,8.450000762939453,169.00002479553277,1.0,0.05000000074505806,0.05000000074505806
